product_id,product_name,category,brand,unit_price,stock_quantity
P01281,L'Oreal Human Book-760,Books,L'Oreal,454.54,4681
P01282,IKEA Structure Toys-764,Toys,IKEA,1116.58,3064
P01283,H&M Student Home-212,Home & Kitchen,H&M,634.39,2016
P01284,H&M Past Groc-894,Groceries,H&M,1426.55,1778
P01285,Nestle Song Elec-513,Electronics,Nestle,588.6,3295
P01286,Penguin Activity Groc-818,Groceries,Penguin,231.85,2103
P01287,IKEA Throw Beau-114,Beauty,IKEA,1451.2,1971
P01288,H&M One Clot-884,Clothing,H&M,484.53,4826
P01289,Samsung Wrong Groc-514,Groceries,Samsung,1381.99,2843
P01290,Nike Other Clot-234,Clothing,Nike,419.78,478
P01291,Nestle Support Groc-663,Groceries,Nestle,354.5,1832
P01292,Samsung How Book-791,Books,Samsung,1197.15,3453
P01293,H&M Executive Elec-205,Electronics,H&M,855.38,1198
P01294,Nike Space Groc-882,Groceries,Nike,1165.75,3400
P01295,Adidas Perform Home-977,Home & Kitchen,Adidas,1362.15,1875
P01296,IKEA Important Book-529,Books,IKEA,6.82,3777
P01297,IKEA In Groc-979,Groceries,IKEA,627.89,2750
P01298,H&M Kid Clot-308,Clothing,H&M,195.11,3560
P01299,Adidas Region Clot-443,Clothing,Adidas,985.24,2129
P01300,H&M System Home-563,Home & Kitchen,H&M,1381.02,44
P01301,Dyson Natural Clot-961,Clothing,Dyson,828.5,1751
P01302,Dyson Attack Spor-893,Sports,Dyson,1272.48,470
P01303,IKEA Watch Elec-432,Electronics,IKEA,1294.04,1824
P01304,L'Oreal Campaign Elec-949,Electronics,L'Oreal,1496.25,3269
P01305,Sony Recently Groc-416,Groceries,Sony,30.51,3712
P01306,Apple Note Clot-889,Clothing,Apple,1483.72,3049
P01307,Adidas Court Spor-215,Sports,Adidas,1141.45,2786
P01308,L'Oreal Those Toys-813,Toys,L'Oreal,763.09,2652
P01309,IKEA Chair Toys-960,Toys,IKEA,1407.89,4551
P01310,Penguin Part Groc-297,Groceries,Penguin,1031.22,4170
P01311,Apple Station Beau-968,Beauty,Apple,359.0,3102
P01312,Zara Street Beau-254,Beauty,Zara,170.57,1229
P01313,L'Oreal Child Toys-472,Toys,L'Oreal,1427.09,3824
P01314,Lego Eight Clot-493,Clothing,Lego,295.18,1714
P01315,Adidas Red Elec-235,Electronics,Adidas,245.66,3555
P01316,Nestle Sport Elec-103,Electronics,Nestle,147.99,1277
P01317,H&M Rate Clot-817,Clothing,H&M,1236.33,2739
P01318,Nestle Professor Book-369,Books,Nestle,1453.49,717
P01319,Reebok Upon Home-871,Home & Kitchen,Reebok,554.67,1461
P01320,Apple Race Clot-659,Clothing,Apple,289.69,1597
P01321,Samsung Century Beau-975,Beauty,Samsung,978.86,3843
P01322,Zara Exactly Clot-411,Clothing,Zara,402.89,2800
P01323,Philips Identify Book-584,Books,Philips,1343.77,3180
P01324,IKEA Opportunity Toys-452,Toys,IKEA,306.43,3697
P01325,Nike Military Clot-597,Clothing,Nike,188.64,1116
P01326,Adidas Certain Elec-412,Electronics,Adidas,1462.87,3928
P01327,Nike Cultural Beau-747,Beauty,Nike,1469.36,3640
P01328,Lego Weight Book-452,Books,Lego,1469.33,1414
P01329,Samsung Area Spor-148,Sports,Samsung,1402.79,1514
P01330,IKEA Draw Beau-232,Beauty,IKEA,350.29,3687
P01331,Lego Manage Clot-494,Clothing,Lego,470.1,1779
P01332,Sony Despite Spor-918,Sports,Sony,1279.52,2913
P01333,Reebok Drug Clot-713,Clothing,Reebok,935.73,3699
P01334,Philips Mention Home-167,Home & Kitchen,Philips,103.75,2594
P01335,Zara Seat Home-265,Home & Kitchen,Zara,665.68,71
P01336,Sony Open Spor-156,Sports,Sony,635.39,3859
P01337,Dyson Staff Toys-362,Toys,Dyson,192.89,955
P01338,Nestle Expect Clot-877,Clothing,Nestle,1253.24,2011
P01339,Samsung Argue Clot-179,Clothing,Samsung,64.97,939
P01340,Dyson Impact Elec-884,Electronics,Dyson,397.29,293
P01341,H&M Republican Elec-439,Electronics,H&M,282.97,383
P01342,Zara Seem Beau-448,Beauty,Zara,1242.93,3420
P01343,Sony Attack Toys-454,Toys,Sony,137.96,1640
P01344,Adidas Democrat Book-583,Books,Adidas,1030.03,1487
P01345,Nestle Myself Home-891,Home & Kitchen,Nestle,1060.49,4336
P01346,H&M Job Spor-687,Sports,H&M,1359.22,4918
P01347,IKEA Million Elec-448,Electronics,IKEA,1184.9,1485
P01348,L'Oreal Wide Beau-641,Beauty,L'Oreal,817.97,182
P01349,Reebok Fish Groc-519,Groceries,Reebok,899.85,3569
P01350,Nestle Seat Book-584,Books,Nestle,1192.55,2576
P01351,Adidas Use Beau-685,Beauty,Adidas,531.99,4883
P01352,Apple Near Home-680,Home & Kitchen,Apple,154.51,3470
P01353,Reebok General Spor-174,Sports,Reebok,253.45,2420
P01354,Dyson Mission Book-342,Books,Dyson,392.45,2143
P01355,Nike More Clot-515,Clothing,Nike,55.91,4172
P01356,Dyson Election Beau-925,Beauty,Dyson,700.9,987
P01357,IKEA Approach Home-267,Home & Kitchen,IKEA,324.15,2183
P01358,Dyson Without Beau-686,Beauty,Dyson,1198.48,2280
P01359,Reebok Evidence Groc-923,Groceries,Reebok,1003.13,2474
P01360,Apple Store Beau-463,Beauty,Apple,1178.81,3236
P01361,L'Oreal Girl Beau-436,Beauty,L'Oreal,125.15,2150
P01362,Nike Generation Home-744,Home & Kitchen,Nike,555.12,1150
P01363,L'Oreal Pattern Clot-235,Clothing,L'Oreal,572.24,454
P01364,Nike Image Groc-324,Groceries,Nike,308.45,4745
P01365,L'Oreal Rich Clot-339,Clothing,L'Oreal,1355.77,1062
P01366,Lego Such Groc-904,Groceries,Lego,426.02,3248
P01367,Reebok White Clot-235,Clothing,Reebok,321.27,4924
P01368,Penguin Visit Book-370,Books,Penguin,553.53,1206
P01369,Sony Gas Book-684,Books,Sony,1168.52,1703
P01370,IKEA Republican Groc-958,Groceries,IKEA,1445.93,3385
P01371,Nestle Stand Groc-753,Groceries,Nestle,1291.76,1783
P01372,Zara Listen Elec-792,Electronics,Zara,693.98,216
P01373,H&M Recognize Spor-726,Sports,H&M,919.73,1751
P01374,Lego Inside Beau-672,Beauty,Lego,595.72,416
P01375,Penguin Reach Groc-317,Groceries,Penguin,846.92,4910
P01376,Reebok Ten Clot-775,Clothing,Reebok,1175.82,4769
P01377,Apple Reflect Spor-261,Sports,Apple,777.9,4623
P01378,Apple Whom Clot-960,Clothing,Apple,1083.23,2625
P01379,Nestle Street Elec-341,Electronics,Nestle,935.49,2485
P01380,Penguin Hot Book-111,Books,Penguin,548.04,3204
P01381,Penguin That Clot-196,Clothing,Penguin,1028.6,2171
P01382,IKEA Suddenly Toys-571,Toys,IKEA,1453.92,2733
P01383,Reebok Magazine Toys-749,Toys,Reebok,613.43,584
P01384,Philips Morning Groc-823,Groceries,Philips,1131.53,1327
P01385,Philips Image Groc-832,Groceries,Philips,269.83,1884
P01386,Philips Or Clot-412,Clothing,Philips,407.34,2970
P01387,H&M Research Toys-945,Toys,H&M,1479.6,682
P01388,Zara Able Beau-716,Beauty,Zara,681.32,1667
P01389,Nike Arm Elec-403,Electronics,Nike,393.08,1740
P01390,Apple Various Spor-367,Sports,Apple,485.55,2325
P01391,Reebok Head Book-103,Books,Reebok,138.43,1165
P01392,Nike Green Home-731,Home & Kitchen,Nike,1461.29,4269
P01393,Apple Audience Beau-202,Beauty,Apple,310.68,1049
P01394,Penguin To Elec-997,Electronics,Penguin,911.91,458
P01395,Samsung Simple Spor-679,Sports,Samsung,1053.59,1518
P01396,Sony Catch Home-140,Home & Kitchen,Sony,251.55,2529
P01397,Reebok Whom Clot-611,Clothing,Reebok,642.94,4850
P01398,Samsung Individual Groc-939,Groceries,Samsung,1199.08,3308
P01399,Sony Public Spor-660,Sports,Sony,242.55,1348
P01400,Sony Smile Toys-518,Toys,Sony,675.3,494
P01401,Dyson Measure Elec-107,Electronics,Dyson,899.5,3939
P01402,Adidas Reach Groc-435,Groceries,Adidas,1037.74,2405
P01403,IKEA Language Toys-474,Toys,IKEA,1000.26,4896
P01404,Zara Every Book-118,Books,Zara,1097.42,1156
P01405,Adidas Purpose Clot-472,Clothing,Adidas,501.95,1547
P01406,Nike Especially Elec-265,Electronics,Nike,510.45,2068
P01407,Lego Yeah Spor-846,Sports,Lego,391.38,3518
P01408,Nestle Play Spor-163,Sports,Nestle,642.14,2689
P01409,L'Oreal Everything Toys-397,Toys,L'Oreal,39.18,707
P01410,Apple Difficult Beau-279,Beauty,Apple,279.29,606
P01411,Philips Join Beau-921,Beauty,Philips,499.06,4045
P01412,Samsung Whole Home-981,Home & Kitchen,Samsung,523.76,2623
P01413,IKEA Door Spor-203,Sports,IKEA,597.98,4518
P01414,Philips Company Book-946,Books,Philips,530.92,6
P01415,Lego Manage Home-943,Home & Kitchen,Lego,1387.46,2335
P01416,Samsung Although Book-461,Books,Samsung,1450.65,1708
P01417,Samsung Hold Toys-573,Toys,Samsung,242.66,4591
P01418,Reebok Item Beau-692,Beauty,Reebok,867.01,4751
P01419,Reebok Both Home-846,Home & Kitchen,Reebok,1240.39,4579
P01420,Philips Especially Toys-497,Toys,Philips,760.62,4328
P01421,Nike Leader Elec-131,Electronics,Nike,602.87,2789
P01422,Apple Hear Home-452,Home & Kitchen,Apple,431.21,2552
P01423,Samsung Data Spor-421,Sports,Samsung,266.14,1731
P01424,Nike Us Toys-360,Toys,Nike,1302.85,783
P01425,H&M Enter Toys-906,Toys,H&M,1399.52,1913
P01426,Samsung Successful Groc-571,Groceries,Samsung,958.78,4068
P01427,Sony Environment Beau-242,Beauty,Sony,1344.65,369
P01428,Samsung Cost Book-287,Books,Samsung,976.49,2406
P01429,Philips And Elec-553,Electronics,Philips,857.33,1857
P01430,Nestle Ask Groc-851,Groceries,Nestle,843.61,682
P01431,Philips Film Elec-368,Electronics,Philips,764.18,4798
P01432,Penguin City Clot-890,Clothing,Penguin,898.36,2939
P01433,IKEA Begin Beau-944,Beauty,IKEA,447.38,3662
P01434,Dyson Reveal Beau-145,Beauty,Dyson,465.92,2517
P01435,Nike Mrs Groc-366,Groceries,Nike,14.48,4196
P01436,Nestle Lawyer Groc-934,Groceries,Nestle,866.68,2861
P01437,Penguin Level Clot-814,Clothing,Penguin,1412.08,4996
P01438,IKEA Enough Home-705,Home & Kitchen,IKEA,176.37,1634
P01439,Dyson Lose Groc-886,Groceries,Dyson,875.56,516
P01440,Apple Senior Toys-636,Toys,Apple,426.51,112
P01441,Sony Black Beau-589,Beauty,Sony,1270.93,1930
P01442,Samsung Tree Spor-899,Sports,Samsung,936.51,4766
P01443,Nestle Home Beau-893,Beauty,Nestle,963.47,819
P01444,Nike Certain Beau-421,Beauty,Nike,983.42,4722
P01445,Reebok Apply Home-613,Home & Kitchen,Reebok,456.45,3827
P01446,Nestle Enjoy Toys-941,Toys,Nestle,1263.38,2278
P01447,Lego Gas Clot-444,Clothing,Lego,366.8,3642
P01448,Philips Beautiful Beau-517,Beauty,Philips,1103.79,3610
P01449,H&M Program Book-529,Books,H&M,312.92,3631
P01450,Lego Paper Clot-403,Clothing,Lego,358.64,557
P01451,Nike Best Clot-514,Clothing,Nike,1208.64,3023
P01452,Philips Owner Book-241,Books,Philips,469.5,4048
P01453,Lego News Clot-634,Clothing,Lego,743.41,4019
P01454,Penguin Hand Home-516,Home & Kitchen,Penguin,958.95,2235
P01455,IKEA Religious Spor-432,Sports,IKEA,136.26,1004
P01456,Samsung Yet Clot-269,Clothing,Samsung,988.74,4560
P01457,Sony Really Spor-220,Sports,Sony,1178.49,4682
P01458,L'Oreal Age Clot-178,Clothing,L'Oreal,84.56,735
P01459,Samsung Summer Home-925,Home & Kitchen,Samsung,127.08,3713
P01460,Nestle Grow Beau-364,Beauty,Nestle,1051.89,763
P01461,Dyson Issue Book-586,Books,Dyson,855.14,790
P01462,Philips House Beau-232,Beauty,Philips,287.27,4101
P01463,IKEA Product Elec-856,Electronics,IKEA,106.26,2109
P01464,Reebok Blood Book-810,Books,Reebok,810.83,2151
P01465,Sony Eat Groc-108,Groceries,Sony,765.83,205
P01466,Samsung Door Groc-698,Groceries,Samsung,274.75,4238
P01467,Nestle Free Book-375,Books,Nestle,1099.71,3356
P01468,IKEA Until Beau-437,Beauty,IKEA,415.38,2536
P01469,Samsung Together Groc-276,Groceries,Samsung,582.32,885
P01470,H&M Officer Book-911,Books,H&M,994.1,3264
P01471,Lego Front Toys-721,Toys,Lego,940.64,12
P01472,Reebok Appear Groc-815,Groceries,Reebok,265.5,3761
P01473,IKEA Of Home-902,Home & Kitchen,IKEA,1132.05,1929
P01474,Sony Begin Clot-635,Clothing,Sony,973.68,208
P01475,Sony Process Toys-346,Toys,Sony,316.08,2478
P01476,Penguin Everyone Beau-336,Beauty,Penguin,875.33,2948
P01477,Apple Cup Elec-276,Electronics,Apple,856.51,166
P01478,Apple While Spor-836,Sports,Apple,1495.97,3189
P01479,IKEA Cultural Elec-670,Electronics,IKEA,458.21,15
P01480,Nestle There Home-629,Home & Kitchen,Nestle,304.24,1080
P01481,Apple Cultural Toys-834,Toys,Apple,1362.74,2425
P01482,Dyson Security Clot-996,Clothing,Dyson,1019.38,2402
P01483,Zara Order Groc-156,Groceries,Zara,399.63,3733
P01484,Nike Month Book-454,Books,Nike,355.47,4018
P01485,Lego Trip Home-753,Home & Kitchen,Lego,31.74,3533
P01486,Philips Woman Elec-652,Electronics,Philips,1156.55,1058
P01487,Dyson Maybe Spor-629,Sports,Dyson,224.09,133
P01488,Dyson Way Elec-751,Electronics,Dyson,262.56,3871
P01489,Lego Land Elec-753,Electronics,Lego,725.16,4524
P01490,Dyson Item Home-374,Home & Kitchen,Dyson,635.78,2568
P01491,Samsung See Spor-724,Sports,Samsung,225.42,1482
P01492,Nike Democratic Home-230,Home & Kitchen,Nike,773.45,847
P01493,Zara Cultural Toys-121,Toys,Zara,311.16,2623
P01494,Reebok Too Spor-278,Sports,Reebok,1076.75,1224
P01495,IKEA Might Spor-606,Sports,IKEA,219.73,2498
P01496,IKEA Remain Beau-374,Beauty,IKEA,111.74,3210
P01497,Apple Perhaps Elec-319,Electronics,Apple,836.5,667
P01498,Reebok Role Beau-656,Beauty,Reebok,878.23,4873
P01499,Apple Sense Beau-785,Beauty,Apple,254.28,1344
P01500,Dyson Anyone Spor-296,Sports,Dyson,194.71,4113
P01501,Lego State Beau-872,Beauty,Lego,1287.39,3237
P01502,Zara Family Clot-697,Clothing,Zara,852.76,664
P01503,Apple Career Elec-824,Electronics,Apple,145.23,4169
P01504,Adidas Despite Toys-250,Toys,Adidas,1405.34,908
P01505,Dyson Democratic Spor-332,Sports,Dyson,671.9,2605
P01506,Nike Official Home-897,Home & Kitchen,Nike,393.64,2926
P01507,L'Oreal Big Beau-557,Beauty,L'Oreal,201.17,3916
P01508,Sony Ability Elec-152,Electronics,Sony,1310.56,4226
P01509,Reebok Interest Groc-369,Groceries,Reebok,1159.54,1354
P01510,Dyson Amount Home-451,Home & Kitchen,Dyson,921.9,3706
P01511,Samsung Wife Spor-323,Sports,Samsung,739.96,4219
P01512,Dyson Six Book-153,Books,Dyson,789.35,3587
P01513,H&M Such Beau-327,Beauty,H&M,221.85,412
P01514,Lego Mouth Elec-774,Electronics,Lego,11.61,4511
P01515,Samsung Power Spor-754,Sports,Samsung,1426.6,3993
P01516,Lego Bank Spor-864,Sports,Lego,997.96,3956
P01517,Apple Since Book-464,Books,Apple,874.42,3618
P01518,Nike Than Groc-844,Groceries,Nike,1101.72,2598
P01519,H&M Military Groc-339,Groceries,H&M,343.29,2722
P01520,Apple Animal Spor-316,Sports,Apple,750.72,4831
P01521,IKEA American Elec-352,Electronics,IKEA,803.57,4850
P01522,Reebok Himself Beau-791,Beauty,Reebok,88.74,3578
P01523,Dyson City Beau-951,Beauty,Dyson,690.44,858
P01524,Nestle Card Home-856,Home & Kitchen,Nestle,1329.79,981
P01525,Sony Player Home-792,Home & Kitchen,Sony,1352.71,3779
P01526,IKEA Beat Toys-386,Toys,IKEA,813.73,4705
P01527,IKEA Newspaper Book-263,Books,IKEA,396.95,1088
P01528,Penguin Example Groc-536,Groceries,Penguin,178.17,3685
P01529,Philips Happy Spor-557,Sports,Philips,231.08,646
P01530,H&M Machine Groc-844,Groceries,H&M,1041.5,186
P01531,Nike We Clot-556,Clothing,Nike,485.15,2704
P01532,Sony This Book-500,Books,Sony,684.73,2410
P01533,Adidas Real Groc-477,Groceries,Adidas,172.25,3429
P01534,Sony Start Groc-410,Groceries,Sony,1300.41,2133
P01535,Reebok These Elec-826,Electronics,Reebok,738.97,1019
P01536,Nestle Why Toys-742,Toys,Nestle,740.03,4220
P01537,Adidas Find Elec-118,Electronics,Adidas,1216.08,2345
P01538,Adidas Partner Home-790,Home & Kitchen,Adidas,1016.18,15
P01539,Apple Theory Elec-319,Electronics,Apple,340.4,988
P01540,Reebok Speak Groc-223,Groceries,Reebok,1170.19,2563
P01541,Reebok Investment Elec-300,Electronics,Reebok,927.45,1590
P01542,Reebok High Elec-960,Electronics,Reebok,348.55,80
P01543,Reebok Prepare Spor-478,Sports,Reebok,407.85,863
P01544,Nestle Piece Spor-853,Sports,Nestle,333.96,1237
P01545,Reebok Against Book-811,Books,Reebok,48.1,2216
P01546,Reebok Goal Clot-731,Clothing,Reebok,813.96,2989
P01547,Adidas Throw Groc-241,Groceries,Adidas,1042.82,4778
P01548,H&M Cause Home-953,Home & Kitchen,H&M,724.05,319
P01549,Philips Material Home-634,Home & Kitchen,Philips,356.74,4710
P01550,Adidas After Toys-995,Toys,Adidas,869.03,319
P01551,IKEA Score Toys-131,Toys,IKEA,418.26,3513
P01552,Apple Couple Groc-524,Groceries,Apple,1366.41,330
P01553,Apple Have Spor-165,Sports,Apple,1278.13,4741
P01554,Philips Practice Clot-685,Clothing,Philips,1133.06,4467
P01555,Nestle Pressure Toys-140,Toys,Nestle,704.19,3111
P01556,H&M Laugh Toys-994,Toys,H&M,1229.8,2232
P01557,Zara Beyond Beau-165,Beauty,Zara,184.39,2875
P01558,Samsung Budget Clot-208,Clothing,Samsung,517.85,1363
P01559,Reebok Suffer Groc-279,Groceries,Reebok,487.77,3763
P01560,Samsung Figure Spor-854,Sports,Samsung,158.19,4129
P01561,Apple Dinner Elec-606,Electronics,Apple,207.67,4121
P01562,IKEA Free Beau-974,Beauty,IKEA,340.25,1074
P01563,Dyson Well Home-849,Home & Kitchen,Dyson,715.7,1472
P01564,Sony Most Groc-951,Groceries,Sony,561.63,939
P01565,H&M Term Book-272,Books,H&M,733.28,1205
P01566,Nike Daughter Spor-986,Sports,Nike,185.23,2182
P01567,L'Oreal Another Spor-169,Sports,L'Oreal,1093.7,3143
P01568,Apple Forget Spor-262,Sports,Apple,629.82,3597
P01569,Reebok Year Book-696,Books,Reebok,661.55,3810
P01570,Nestle Trip Groc-212,Groceries,Nestle,981.96,4169
P01571,Lego According Beau-127,Beauty,Lego,532.03,2467
P01572,Philips Product Toys-848,Toys,Philips,500.38,3607
P01573,Philips Member Beau-877,Beauty,Philips,1128.98,3121
P01574,L'Oreal Measure Spor-807,Sports,L'Oreal,971.86,3577
P01575,Nike Sign Groc-537,Groceries,Nike,1044.07,3281
P01576,Zara Watch Home-228,Home & Kitchen,Zara,849.53,4075
P01577,Reebok Site Groc-297,Groceries,Reebok,587.43,159
P01578,Adidas Serve Book-874,Books,Adidas,1241.31,16
P01579,Nike Hit Clot-900,Clothing,Nike,24.2,261
P01580,H&M Candidate Groc-819,Groceries,H&M,708.97,1937
P01581,H&M Do Clot-630,Clothing,H&M,1248.48,1281
P01582,Adidas Amount Toys-588,Toys,Adidas,960.85,579
P01583,Dyson Later Groc-862,Groceries,Dyson,76.25,1502
P01584,Penguin Ball Home-157,Home & Kitchen,Penguin,1101.02,724
P01585,Adidas Activity Spor-739,Sports,Adidas,1012.7,1318
P01586,H&M Physical Groc-364,Groceries,H&M,974.44,3024
P01587,Dyson Society Beau-810,Beauty,Dyson,528.26,2323
P01588,Philips Claim Beau-593,Beauty,Philips,1421.05,3634
P01589,Sony Watch Groc-714,Groceries,Sony,1255.42,2377
P01590,Reebok Visit Beau-548,Beauty,Reebok,1225.58,3765
P01591,Nestle Challenge Clot-419,Clothing,Nestle,40.46,3210
P01592,Nestle Boy Toys-682,Toys,Nestle,1157.2,2136
P01593,H&M Interest Home-105,Home & Kitchen,H&M,1023.14,3079
P01594,Adidas Often Clot-583,Clothing,Adidas,646.45,4357
P01595,Adidas People Home-563,Home & Kitchen,Adidas,566.86,4594
P01596,Penguin Lose Home-837,Home & Kitchen,Penguin,909.57,1673
P01597,Apple Field Elec-604,Electronics,Apple,779.09,4044
P01598,Zara Group Elec-171,Electronics,Zara,269.29,628
P01599,Nike Suggest Home-265,Home & Kitchen,Nike,1347.92,1779
P01600,Reebok Would Book-831,Books,Reebok,1182.75,914
P01601,Lego Deep Book-589,Books,Lego,117.06,1417
P01602,IKEA Test Toys-274,Toys,IKEA,1065.52,836
P01603,Adidas Machine Spor-424,Sports,Adidas,631.83,4157
P01604,L'Oreal Break Beau-335,Beauty,L'Oreal,733.47,1501
P01605,Philips Fear Home-612,Home & Kitchen,Philips,384.93,813
P01606,Penguin Likely Home-813,Home & Kitchen,Penguin,203.3,353
P01607,Adidas Edge Beau-290,Beauty,Adidas,74.61,569
P01608,Apple They Home-880,Home & Kitchen,Apple,976.34,1257
P01609,Nestle Clear Beau-732,Beauty,Nestle,599.01,3431
P01610,Philips Animal Toys-917,Toys,Philips,993.16,4203
P01611,Samsung Federal Spor-297,Sports,Samsung,1457.42,4015
P01612,Zara Else Home-863,Home & Kitchen,Zara,403.39,4992
P01613,Philips Beautiful Spor-586,Sports,Philips,528.71,1745
P01614,Lego Poor Groc-798,Groceries,Lego,804.87,2112
P01615,L'Oreal Card Clot-854,Clothing,L'Oreal,981.23,4878
P01616,Nestle Life Toys-676,Toys,Nestle,923.97,816
P01617,H&M Father Beau-434,Beauty,H&M,107.08,1256
P01618,Apple Energy Elec-839,Electronics,Apple,1471.41,3494
P01619,Adidas Such Book-908,Books,Adidas,771.68,746
P01620,Samsung Begin Beau-482,Beauty,Samsung,1404.5,4420
P01621,Reebok Country Beau-799,Beauty,Reebok,523.73,4767
P01622,Sony Job Spor-358,Sports,Sony,86.48,812
P01623,H&M Large Elec-572,Electronics,H&M,548.54,1430
P01624,Sony Its Groc-933,Groceries,Sony,1462.03,3881
P01625,IKEA Have Home-984,Home & Kitchen,IKEA,1448.34,2782
P01626,Reebok Information Groc-846,Groceries,Reebok,989.46,2628
P01627,IKEA Total Elec-278,Electronics,IKEA,507.8,2035
P01628,Dyson Animal Clot-260,Clothing,Dyson,1329.77,1512
P01629,IKEA Continue Groc-481,Groceries,IKEA,407.26,2338
P01630,Philips Do Book-422,Books,Philips,939.66,2025
P01631,Nestle Defense Elec-690,Electronics,Nestle,479.2,1085
P01632,L'Oreal Interest Book-900,Books,L'Oreal,644.77,3607
P01633,Adidas Before Home-733,Home & Kitchen,Adidas,565.86,3972
P01634,Zara West Spor-111,Sports,Zara,1439.9,2616
P01635,Lego Job Clot-306,Clothing,Lego,817.48,3282
P01636,IKEA Heart Toys-514,Toys,IKEA,1133.38,2448
P01637,Zara Group Elec-811,Electronics,Zara,869.62,315
P01638,Adidas Mrs Groc-577,Groceries,Adidas,1081.77,1391
P01639,Nestle Age Clot-499,Clothing,Nestle,414.95,123
P01640,Lego Kid Spor-170,Sports,Lego,432.13,2915
P01641,L'Oreal Source Beau-125,Beauty,L'Oreal,1019.84,1493
P01642,Philips Child Clot-726,Clothing,Philips,546.28,2726
P01643,Dyson Enough Elec-948,Electronics,Dyson,490.71,4281
P01644,Apple Long Beau-407,Beauty,Apple,111.05,2222
P01645,Reebok Gas Home-229,Home & Kitchen,Reebok,808.92,2687
P01646,Samsung Glass Toys-826,Toys,Samsung,204.97,4860
P01647,Penguin Ground Spor-165,Sports,Penguin,127.59,3994
P01648,Philips Citizen Beau-623,Beauty,Philips,953.93,1551
P01649,Zara Know Toys-348,Toys,Zara,1388.78,378
P01650,Apple Loss Book-359,Books,Apple,590.53,272
P01651,Samsung Yard Groc-776,Groceries,Samsung,1418.73,2153
P01652,Penguin Chair Spor-786,Sports,Penguin,1048.51,3988
P01653,Zara Wall Book-296,Books,Zara,125.17,1314
P01654,Philips Arm Toys-990,Toys,Philips,102.81,273
P01655,Penguin Represent Beau-506,Beauty,Penguin,305.46,625
P01656,Nestle Effort Beau-798,Beauty,Nestle,889.53,3252
P01657,Reebok Interview Clot-283,Clothing,Reebok,635.63,410
P01658,Penguin Professional Groc-443,Groceries,Penguin,760.91,2621
P01659,Philips Wait Spor-584,Sports,Philips,887.71,3906
P01660,Lego Material Clot-828,Clothing,Lego,631.77,353
P01661,Penguin Small Toys-179,Toys,Penguin,161.8,4498
P01662,L'Oreal Art Groc-759,Groceries,L'Oreal,457.59,3889
P01663,Reebok Charge Spor-285,Sports,Reebok,129.82,3707
P01664,L'Oreal Look Book-425,Books,L'Oreal,694.75,3907
P01665,Samsung Shake Groc-506,Groceries,Samsung,64.28,2800
P01666,Apple Former Book-838,Books,Apple,763.73,1563
P01667,Apple Budget Beau-910,Beauty,Apple,563.0,3393
P01668,Reebok Account Beau-836,Beauty,Reebok,351.29,1365
P01669,Sony Account Groc-473,Groceries,Sony,465.72,581
P01670,Lego Visit Book-472,Books,Lego,229.74,3718
P01671,Philips Heart Elec-186,Electronics,Philips,1395.93,2820
P01672,IKEA Well Toys-499,Toys,IKEA,604.41,4624
P01673,Apple Smile Clot-158,Clothing,Apple,1234.21,1030
P01674,Reebok Through Groc-701,Groceries,Reebok,228.45,369
P01675,L'Oreal Thousand Book-507,Books,L'Oreal,361.04,835
P01676,Sony Whose Toys-879,Toys,Sony,1156.42,3351
P01677,Lego Reveal Elec-802,Electronics,Lego,605.73,2531
P01678,H&M Wind Spor-264,Sports,H&M,361.93,2742
P01679,Sony Leave Book-940,Books,Sony,810.39,4220
P01680,Sony Oil Spor-921,Sports,Sony,341.18,728
P01681,Zara Method Beau-354,Beauty,Zara,978.03,2929
P01682,Apple Analysis Beau-432,Beauty,Apple,1396.91,1348
P01683,Sony Last Home-108,Home & Kitchen,Sony,1411.52,3226
P01684,Lego Particular Toys-429,Toys,Lego,315.41,4095
P01685,Philips Able Groc-814,Groceries,Philips,1154.45,286
P01686,Samsung From Elec-255,Electronics,Samsung,1267.14,675
P01687,Samsung Maintain Elec-120,Electronics,Samsung,311.8,1374
P01688,Lego Bag Toys-519,Toys,Lego,1274.37,3821
P01689,Apple Spring Elec-834,Electronics,Apple,769.59,3326
P01690,L'Oreal Avoid Beau-810,Beauty,L'Oreal,939.28,4754
P01691,Lego Could Clot-247,Clothing,Lego,1430.31,3983
P01692,Penguin Because Toys-103,Toys,Penguin,225.83,4988
P01693,Philips Save Beau-882,Beauty,Philips,246.89,511
P01694,IKEA Necessary Clot-236,Clothing,IKEA,1220.4,4701
P01695,Penguin Benefit Clot-306,Clothing,Penguin,555.79,3739
P01696,Zara Time Book-260,Books,Zara,1464.42,598
P01697,H&M Identify Groc-504,Groceries,H&M,1119.23,952
P01698,IKEA Long Toys-395,Toys,IKEA,208.75,1555
P01699,Apple True Spor-125,Sports,Apple,168.55,396
P01700,Philips Rise Groc-798,Groceries,Philips,71.42,3592
P01701,Reebok Place Groc-400,Groceries,Reebok,466.21,161
P01702,L'Oreal Degree Spor-672,Sports,L'Oreal,1365.69,2173
P01703,Nestle Take Clot-861,Clothing,Nestle,488.53,3733
P01704,Nike Couple Spor-235,Sports,Nike,1440.85,1823
P01705,H&M Effect Clot-426,Clothing,H&M,1281.37,1853
P01706,Zara His Beau-610,Beauty,Zara,569.08,844
