interaction_id,customer_id,interaction_type,interaction_date,agent_name
9662,C002403,Product Enquiry,2024-04-20,Raj
9663,C006188,In-Store Visit,2024-07-04,Tom
9664,C000440,Email Support,2025-06-14,Emma
9665,C008073,Phone Call,2026-03-12,Aisha
9666,C000546,Refund Request,2025-08-24,Raj
9667,C006518,Email Support,2024-11-08,Sarah
9668,C006577,Product Enquiry,2025-04-19,Tom
9669,C009458,Refund Request,2024-04-09,Michael
9670,C007639,Live Chat,2024-07-10,Fatima
9671,C002855,In-Store Visit,2024-07-26,Grace
9672,C005915,Live Chat,2025-08-02,Sophia
9673,C004425,Phone Call,2025-09-11,Charlotte
9674,C000296,Phone Call,2024-05-12,Liam
9675,C009116,In-Store Visit,2024-01-31,Grace
9676,C007209,Email Support,2024-07-03,Tom
9677,C000020,Product Enquiry,2026-01-24,Daniel
9678,C001684,Refund Request,2024-09-21,David
9679,C007857,Technical Support,2024-06-09,Raj
9680,C000899,Technical Support,2025-03-19,David
9681,C004670,Live Chat,2024-12-15,Aisha
9682,C008978,Refund Request,2025-11-18,Liam
9683,C006215,Technical Support,2024-08-23,Sophia
9684,C004812,Product Enquiry,2024-05-09,Sophia
9685,C000880,Refund Request,2024-04-14,Sarah
9686,C000574,Email Support,2024-03-20,Sophia
9687,C007684,Email Support,2024-06-13,Tom
9688,C009098,Refund Request,2024-02-13,Raj
9689,C002894,Email Support,2025-08-01,David
9690,C002435,Refund Request,2025-03-25,Liam
9691,C007759,Complaint,2024-12-22,Raj
9692,C002878,Email Support,2024-05-07,David
9693,C002821,Technical Support,2025-07-20,Fatima
9694,C009881,Technical Support,2025-02-21,Sophia
9695,C007549,Refund Request,2024-12-23,Daniel
9696,C009817,Product Enquiry,2025-05-14,Liam
9697,C007395,In-Store Visit,2025-01-30,Daniel
9698,C002737,Refund Request,2024-08-23,Aisha
9699,C004226,Complaint,2024-03-28,James
9700,C001367,Product Enquiry,2025-03-17,Sarah
9701,C005722,Live Chat,2025-11-15,James
9702,C000645,Refund Request,2024-05-24,Fatima
9703,C003075,Live Chat,2025-12-13,Fatima
9704,C003765,Technical Support,2025-10-20,Charlotte
9705,C006480,Technical Support,2025-08-12,Grace
9706,C001888,Product Enquiry,2024-01-08,Daniel
9707,C008687,Refund Request,2025-06-17,Tom
9708,C001449,Technical Support,2025-04-12,Liam
9709,C000761,Refund Request,2026-03-20,James
9710,C006406,Phone Call,2025-03-03,James
9711,C009638,Email Support,2026-03-11,David
9712,C003465,Refund Request,2026-02-20,Aisha
9713,C002801,In-Store Visit,2024-03-11,Sophia
9714,C005825,Technical Support,2025-01-31,James
9715,C005419,Email Support,2025-11-09,Emma
9716,C002993,In-Store Visit,2025-08-03,Charlotte
9717,C003990,Refund Request,2024-08-13,Tom
9718,C009686,Phone Call,2024-05-30,Fatima
9719,C001910,Phone Call,2024-03-29,Fatima
9720,C008489,Refund Request,2024-04-20,Grace
9721,C004101,Product Enquiry,2025-10-21,Fatima
9722,C008384,Refund Request,2024-12-11,Daniel
9723,C002719,Phone Call,2025-01-12,Priya
9724,C009452,Product Enquiry,2024-07-01,Grace
9725,C003435,Email Support,2025-12-06,Raj
9726,C003254,In-Store Visit,2026-04-06,David
9727,C000654,Complaint,2024-08-17,Sophia
9728,C006859,In-Store Visit,2024-08-28,Priya
9729,C008116,Complaint,2024-01-14,Priya
9730,C005438,In-Store Visit,2026-04-29,Daniel
9731,C002687,Technical Support,2026-05-01,Daniel
9732,C001671,Complaint,2024-04-09,Daniel
9733,C004619,Technical Support,2025-01-31,Liam
9734,C008845,In-Store Visit,2025-11-25,James
9735,C006334,Email Support,2025-04-02,Michael
9736,C009567,Live Chat,2025-12-08,Sarah
9737,C007894,In-Store Visit,2026-01-07,Charlotte
9738,C002954,Phone Call,2025-02-11,Aisha
9739,C001287,Technical Support,2024-10-11,Tom
9740,C005505,Email Support,2025-02-25,Priya
9741,C002361,Complaint,2025-10-20,Tom
9742,C007011,Technical Support,2026-04-21,Grace
9743,C007554,Technical Support,2025-05-28,James
9744,C004568,Refund Request,2026-03-07,James
9745,C007405,In-Store Visit,2024-04-17,Emma
9746,C004549,Email Support,2024-06-28,Fatima
9747,C002232,Live Chat,2025-10-08,Fatima
9748,C000054,Refund Request,2025-11-06,Michael
9749,C007434,Refund Request,2024-04-09,Raj
9750,C009527,Live Chat,2025-01-25,Aisha
9751,C004083,Email Support,2024-06-21,Michael
9752,C004568,In-Store Visit,2025-04-02,Tom
9753,C009897,Live Chat,2025-10-17,Raj
9754,C005726,Product Enquiry,2024-07-03,Fatima
9755,C001146,Refund Request,2025-09-28,Grace
9756,C006588,Complaint,2024-07-24,Raj
9757,C003933,Email Support,2025-12-23,David
9758,C006864,Refund Request,2025-01-26,Grace
9759,C000496,Refund Request,2024-12-26,Sarah
9760,C006206,Email Support,2024-07-22,Raj
9761,C002139,Technical Support,2025-04-10,Emma
9762,C004065,Email Support,2024-11-27,Daniel
9763,C007209,Complaint,2026-02-03,Sarah
9764,C008797,Product Enquiry,2024-09-08,James
9765,C004887,Technical Support,2025-07-01,Aisha
9766,C003082,Phone Call,2024-06-12,Michael
9767,C001254,Live Chat,2026-04-24,Raj
9768,C000235,Technical Support,2026-04-25,Daniel
9769,C003048,Technical Support,2026-04-18,Charlotte
9770,C000779,Product Enquiry,2025-10-08,Sarah
9771,C005226,In-Store Visit,2025-06-22,Liam
9772,C008367,Refund Request,2026-03-08,Aisha
9773,C006172,Live Chat,2025-07-03,Aisha
9774,C005343,In-Store Visit,2024-05-04,Grace
9775,C000471,Complaint,2026-05-05,Sophia
9776,C008557,Complaint,2025-06-09,Michael
9777,C001246,Complaint,2026-03-23,Raj
9778,C008853,Product Enquiry,2025-11-03,Liam
9779,C000680,Refund Request,2025-02-27,Aisha
9780,C009656,In-Store Visit,2024-09-29,Grace
9781,C008217,Complaint,2026-04-07,James
9782,C007357,Email Support,2025-05-25,Michael
9783,C000729,Live Chat,2024-05-03,Sophia
9784,C003609,Complaint,2026-04-19,Grace
9785,C007542,Phone Call,2024-09-17,Emma
9786,C002611,Email Support,2024-11-19,Daniel
9787,C007088,Product Enquiry,2026-03-23,Aisha
9788,C004801,Complaint,2025-11-18,Fatima
9789,C007874,Product Enquiry,2024-07-30,Aisha
9790,C008874,Refund Request,2024-10-16,Tom
9791,C002360,Technical Support,2025-08-11,David
9792,C003985,Complaint,2024-01-10,Grace
9793,C007916,Technical Support,2024-12-17,Daniel
9794,C004402,Technical Support,2024-05-04,Raj
9795,C000119,Product Enquiry,2024-10-09,Sophia
9796,C008798,Live Chat,2024-12-10,James
9797,C005685,Refund Request,2026-01-16,Emma
9798,C005606,Product Enquiry,2024-09-26,Emma
9799,C002115,Technical Support,2026-02-15,Sophia
9800,C000599,Email Support,2025-01-30,Priya
9801,C003490,Refund Request,2026-04-04,Priya
9802,C009569,Technical Support,2024-12-05,David
9803,C002062,Technical Support,2024-12-08,Raj
9804,C002074,Complaint,2026-05-05,Priya
9805,C007343,Email Support,2025-04-29,Raj
9806,C002675,In-Store Visit,2024-03-05,Charlotte
9807,C002497,Refund Request,2025-06-15,Priya
9808,C004758,Product Enquiry,2026-03-20,Liam
9809,C003653,Technical Support,2025-12-12,Sophia
9810,C000634,In-Store Visit,2024-06-10,Sarah
9811,C006809,Technical Support,2026-04-14,Daniel
9812,C001133,Refund Request,2025-10-16,Sophia
9813,C004678,Product Enquiry,2025-12-15,Emma
9814,C008645,Product Enquiry,2025-06-17,Aisha
9815,C009974,Email Support,2025-04-06,James
9816,C008437,In-Store Visit,2025-10-31,Tom
9817,C003740,Live Chat,2024-10-18,Raj
9818,C002922,Phone Call,2024-09-10,James
9819,C008919,Refund Request,2025-07-01,Grace
9820,C007623,Technical Support,2024-02-15,David
9821,C006935,Complaint,2025-01-06,Sophia
9822,C004289,Refund Request,2025-03-09,Michael
9823,C006910,In-Store Visit,2024-02-19,Tom
9824,C006760,Email Support,2025-05-16,Emma
9825,C000970,Phone Call,2024-07-19,Raj
9826,C000774,Live Chat,2025-01-15,Liam
9827,C008383,Email Support,2024-07-01,Emma
9828,C008267,Technical Support,2024-05-21,Daniel
9829,C006160,Complaint,2026-04-25,Emma
9830,C004060,Refund Request,2025-10-21,Grace
9831,C000874,Refund Request,2026-05-01,Charlotte
9832,C001241,Email Support,2026-04-20,Sophia
9833,C000278,Phone Call,2025-07-22,Daniel
9834,C003580,Live Chat,2025-12-10,James
9835,C003240,Refund Request,2025-09-19,Tom
9836,C000347,Complaint,2025-11-29,Tom
9837,C002715,Technical Support,2024-04-20,Priya
9838,C006242,Refund Request,2025-11-01,Sophia
9839,C006031,Technical Support,2025-04-04,Priya
9840,C008105,Refund Request,2025-06-17,Liam
9841,C009340,Refund Request,2025-07-25,David
9842,C005614,Refund Request,2025-01-07,Raj
9843,C006337,Complaint,2024-05-08,Tom
9844,C001880,In-Store Visit,2026-03-09,Priya
9845,C004690,Phone Call,2024-12-14,Liam
9846,C005653,Complaint,2025-05-01,Michael
9847,C006013,Complaint,2024-04-05,Tom
9848,C008677,Complaint,2024-04-25,Aisha
9849,C005134,Phone Call,2024-04-14,Liam
9850,C003031,Phone Call,2025-04-10,Daniel
9851,C006132,Technical Support,2025-04-03,Raj
9852,C004848,Refund Request,2024-08-19,David
9853,C003351,Email Support,2024-07-29,Tom
9854,C006320,In-Store Visit,2025-12-20,Emma
9855,C000422,Complaint,2025-04-11,David
9856,C003090,Refund Request,2025-01-10,Michael
9857,C001501,Complaint,2025-03-17,Fatima
9858,C004682,Email Support,2024-09-25,Liam
9859,C003282,Product Enquiry,2024-12-28,James
9860,C000362,In-Store Visit,2024-05-20,Michael
9861,C001451,Email Support,2025-07-15,Raj
9862,C002700,Refund Request,2026-01-12,Liam
9863,C005194,Email Support,2024-02-11,James
9864,C007839,In-Store Visit,2024-05-17,Michael
9865,C003878,Complaint,2025-05-19,James
9866,C006663,Email Support,2024-05-14,Grace
9867,C009738,Phone Call,2024-06-25,Emma
9868,C004958,Live Chat,2025-02-10,Charlotte
9869,C008231,Refund Request,2026-01-04,Sarah
9870,C003312,Live Chat,2025-11-02,Raj
9871,C002882,Technical Support,2025-10-26,Grace
9872,C006816,Phone Call,2024-10-15,Tom
9873,C003920,In-Store Visit,2024-07-18,Sarah
9874,C001909,Complaint,2024-02-10,Charlotte
9875,C002711,Phone Call,2024-11-12,Grace
9876,C001370,Live Chat,2024-03-02,Sarah
9877,C004752,In-Store Visit,2024-02-23,Michael
9878,C008613,Email Support,2026-04-26,Sophia
9879,C008656,Phone Call,2025-08-13,Sophia
9880,C006753,In-Store Visit,2025-07-13,Michael
9881,C003085,Phone Call,2024-06-16,Sophia
9882,C009433,Email Support,2026-03-08,Michael
9883,C001149,Live Chat,2024-10-25,Priya
9884,C006432,Live Chat,2024-05-26,Tom
9885,C002484,Live Chat,2025-10-31,Fatima
9886,C006533,Technical Support,2024-03-24,James
9887,C001134,Technical Support,2024-05-12,David
9888,C003567,Phone Call,2024-06-27,Fatima
9889,C008294,Technical Support,2025-03-27,David
9890,C005261,Email Support,2024-06-23,Emma
9891,C003375,Complaint,2024-02-05,Charlotte
9892,C004080,In-Store Visit,2025-02-13,Liam
9893,C006028,Product Enquiry,2024-02-13,Tom
9894,C001256,In-Store Visit,2026-03-17,Tom
9895,C006404,Refund Request,2024-03-31,Daniel
9896,C008126,Technical Support,2025-06-22,Charlotte
9897,C002515,Refund Request,2025-12-14,Michael
9898,C003705,Phone Call,2025-08-09,Charlotte
9899,C003424,Phone Call,2025-09-04,David
9900,C003209,Technical Support,2026-02-21,Raj
9901,C001259,Phone Call,2024-03-26,Priya
9902,C007201,Email Support,2024-10-18,Charlotte
9903,C009394,Product Enquiry,2024-11-15,David
9904,C006956,Product Enquiry,2025-12-18,David
9905,C000224,Refund Request,2025-03-12,Aisha
9906,C009785,Product Enquiry,2025-09-09,Sophia
9907,C009906,Live Chat,2024-07-31,Charlotte
9908,C004061,Live Chat,2025-12-17,David
9909,C000480,Technical Support,2024-06-16,Raj
9910,C005215,Email Support,2024-02-11,Liam
9911,C008118,Phone Call,2025-03-02,Sophia
9912,C000796,Product Enquiry,2024-11-03,Emma
9913,C002992,Live Chat,2025-04-08,Emma
9914,C000502,Product Enquiry,2025-06-08,Fatima
9915,C008758,Technical Support,2025-03-31,James
9916,C008876,Live Chat,2024-09-22,Emma
9917,C007670,Refund Request,2024-01-09,Daniel
9918,C009467,Technical Support,2024-10-16,Michael
9919,C008596,Refund Request,2026-04-21,Daniel
9920,C002317,Refund Request,2026-05-05,Priya
9921,C004495,Refund Request,2025-05-06,Daniel
9922,C001845,Live Chat,2024-06-26,Fatima
9923,C009439,Product Enquiry,2024-02-07,Emma
9924,C005093,Complaint,2024-12-31,Aisha
9925,C008121,Live Chat,2026-04-30,Raj
9926,C008013,Live Chat,2025-09-07,Fatima
9927,C009218,Live Chat,2024-08-13,Emma
9928,C008715,Email Support,2024-02-20,James
9929,C003857,Product Enquiry,2025-01-31,Tom
9930,C005966,In-Store Visit,2025-10-04,Aisha
9931,C004481,Product Enquiry,2026-01-15,Raj
9932,C004355,Phone Call,2025-09-02,Emma
9933,C008047,Phone Call,2024-07-21,David
9934,C006559,Live Chat,2024-06-13,Tom
9935,C005455,Refund Request,2024-09-18,Liam
9936,C007247,Technical Support,2025-09-12,David
9937,C001997,In-Store Visit,2025-07-10,Grace
9938,C004947,Email Support,2026-03-07,Sarah
9939,C001818,In-Store Visit,2025-01-28,Charlotte
9940,C001303,Refund Request,2025-11-13,Michael
9941,C008914,Phone Call,2025-04-29,Raj
9942,C003510,Product Enquiry,2024-04-16,Sarah
9943,C006785,Product Enquiry,2024-07-02,Sarah
9944,C005029,Product Enquiry,2024-02-18,Daniel
9945,C003249,Product Enquiry,2024-04-28,Sarah
9946,C008461,Complaint,2025-09-12,Raj
9947,C000363,Refund Request,2025-06-14,Priya
9948,C004418,Product Enquiry,2025-06-28,Fatima
9949,C004231,Complaint,2025-09-10,Grace
9950,C004044,Product Enquiry,2026-02-25,Charlotte
9951,C004186,Live Chat,2026-02-15,Tom
9952,C001467,In-Store Visit,2024-02-12,Emma
9953,C004753,In-Store Visit,2025-05-03,James
9954,C005538,Refund Request,2025-09-29,Charlotte
9955,C006947,Email Support,2024-01-14,Emma
9956,C000114,Phone Call,2024-05-24,Liam
9957,C006778,Complaint,2024-08-24,Tom
9958,C002455,Live Chat,2026-03-22,Aisha
9959,C009619,Technical Support,2025-02-18,Sophia
9960,C002060,Phone Call,2025-11-22,Raj
9961,C003403,Product Enquiry,2026-04-03,Emma
9962,C008767,Refund Request,2024-03-26,Liam
9963,C005323,Technical Support,2024-02-03,Charlotte
9964,C009593,Live Chat,2025-02-05,David
9965,C009906,Phone Call,2025-09-23,Sophia
9966,C005910,Email Support,2026-04-24,Sarah
9967,C001141,Live Chat,2025-10-01,Charlotte
9968,C004254,Email Support,2025-01-08,James
9969,C008646,In-Store Visit,2025-02-26,Emma
9970,C007764,Technical Support,2024-02-22,David
9971,C006881,Complaint,2026-01-26,Fatima
9972,C009346,Refund Request,2025-06-05,Fatima
9973,C002034,In-Store Visit,2024-10-08,Liam
9974,C005823,In-Store Visit,2025-03-18,Liam
9975,C006344,Product Enquiry,2025-05-26,James
9976,C002265,Phone Call,2026-01-09,Daniel
9977,C005796,Product Enquiry,2024-07-21,Tom
9978,C005617,Complaint,2026-02-16,David
9979,C000197,Phone Call,2025-10-06,Fatima
9980,C001096,Technical Support,2024-11-13,James
9981,C005015,Technical Support,2025-03-18,Raj
9982,C005226,Complaint,2024-12-29,Priya
9983,C001926,Product Enquiry,2024-11-26,Grace
9984,C003735,Complaint,2025-10-18,James
9985,C008428,Technical Support,2024-05-21,Sophia
9986,C000757,Email Support,2024-05-20,Tom
9987,C000210,Technical Support,2024-06-09,Michael
9988,C004651,Refund Request,2025-11-27,Aisha
9989,C001228,Live Chat,2024-03-04,Daniel
9990,C004434,In-Store Visit,2025-03-13,Sarah
9991,C004726,Complaint,2025-01-15,Priya
9992,C005745,Complaint,2026-04-21,Emma
9993,C003495,Technical Support,2024-09-19,Sophia
9994,C008764,Technical Support,2025-07-11,Daniel
9995,C006642,Technical Support,2026-05-11,Sarah
9996,C003410,Email Support,2024-08-03,Aisha
9997,C005337,Product Enquiry,2025-03-01,Sophia
9998,C007477,Technical Support,2024-05-28,Daniel
9999,C001357,Refund Request,2026-03-15,Grace
10000,C002129,Phone Call,2026-03-26,Daniel
10001,C007680,Email Support,2026-03-21,Charlotte
10002,C009741,In-Store Visit,2024-04-23,Fatima
10003,C000034,Technical Support,2024-07-06,Sarah
10004,C006825,Phone Call,2024-04-28,James
10005,C006576,In-Store Visit,2025-01-30,Aisha
10006,C001339,Phone Call,2026-02-23,Emma
10007,C000989,Technical Support,2025-07-18,Charlotte
10008,C004972,Complaint,2025-04-14,Daniel
10009,C008020,Live Chat,2026-03-12,Fatima
10010,C008956,Refund Request,2024-10-13,Emma
10011,C008144,Technical Support,2025-03-30,Grace
10012,C008120,Technical Support,2024-01-08,David
10013,C007681,Phone Call,2024-08-16,Priya
10014,C003970,Complaint,2025-06-03,Fatima
10015,C001554,Complaint,2024-05-14,Charlotte
10016,C009092,Email Support,2026-05-05,Michael
10017,C002720,Product Enquiry,2026-01-20,Liam
10018,C009594,Email Support,2025-09-27,Sophia
10019,C006650,Product Enquiry,2024-01-31,Michael
10020,C008867,Product Enquiry,2025-07-14,Fatima
10021,C003331,Live Chat,2025-07-14,Tom
10022,C001036,Product Enquiry,2025-04-22,Aisha
10023,C008678,Complaint,2024-06-17,Charlotte
10024,C000020,Email Support,2024-10-20,Sophia
10025,C007740,Email Support,2024-02-02,Tom
10026,C000765,Live Chat,2026-01-27,Grace
10027,C000996,Product Enquiry,2025-11-06,Charlotte
10028,C009504,Live Chat,2024-09-12,David
10029,C008171,Email Support,2026-03-10,Emma
10030,C004473,In-Store Visit,2024-08-28,Sophia
10031,C007131,Technical Support,2025-04-17,Grace
10032,C007214,Product Enquiry,2024-09-30,Liam
10033,C006715,Refund Request,2024-04-02,Daniel
10034,C007779,In-Store Visit,2025-02-21,Charlotte
10035,C005576,Product Enquiry,2025-05-06,Tom
10036,C002183,Product Enquiry,2026-01-01,Aisha
10037,C005906,In-Store Visit,2024-05-19,Charlotte
10038,C009799,Complaint,2026-02-19,Sarah
10039,C007320,In-Store Visit,2026-02-13,Tom
10040,C009461,Refund Request,2024-01-06,Daniel
10041,C000662,Live Chat,2025-04-22,Priya
10042,C002169,Complaint,2024-04-04,Michael
10043,C007168,Complaint,2025-09-09,Liam
10044,C003699,Email Support,2024-12-02,Michael
10045,C006373,In-Store Visit,2025-06-20,Michael
10046,C006083,Technical Support,2024-12-11,Emma
10047,C000166,Email Support,2025-12-17,Charlotte
10048,C004226,Email Support,2025-08-15,Emma
10049,C005489,Phone Call,2025-11-03,Grace
10050,C005617,Complaint,2024-08-18,James
10051,C007619,Product Enquiry,2026-01-13,Priya
10052,C002002,Complaint,2025-06-16,Raj
10053,C009142,Live Chat,2026-01-19,Charlotte
10054,C009417,Email Support,2024-04-06,Raj
10055,C005869,Live Chat,2025-09-12,Raj
10056,C006688,Live Chat,2024-10-28,Michael
10057,C008071,Product Enquiry,2024-12-24,Emma
10058,C004225,Complaint,2024-08-20,Grace
10059,C005816,Product Enquiry,2024-09-04,Charlotte
10060,C008514,Live Chat,2025-12-23,Michael
10061,C003590,Technical Support,2024-10-01,Michael
10062,C005522,Live Chat,2024-06-07,David
10063,C003819,Live Chat,2026-01-02,Daniel
10064,C000872,Email Support,2026-04-23,Raj
10065,C009570,In-Store Visit,2024-08-09,Sophia
10066,C003402,In-Store Visit,2024-02-22,Emma
10067,C007304,Email Support,2025-02-18,Emma
10068,C003131,Live Chat,2024-11-01,Sophia
10069,C002029,Live Chat,2026-04-08,James
10070,C006016,Product Enquiry,2024-05-08,Michael
10071,C005900,Technical Support,2026-04-30,Sophia
10072,C000208,In-Store Visit,2025-12-22,Emma
10073,C007208,Phone Call,2026-03-24,Charlotte
10074,C006090,Phone Call,2026-01-11,Aisha
10075,C009362,Product Enquiry,2026-04-19,David
10076,C006327,In-Store Visit,2025-07-28,Daniel
10077,C005842,In-Store Visit,2025-04-14,Raj
10078,C002361,Phone Call,2025-07-25,Tom
10079,C008838,Live Chat,2025-12-21,Liam
10080,C002578,Product Enquiry,2025-03-25,David
10081,C005296,Live Chat,2024-08-13,Sophia
10082,C007378,Live Chat,2025-10-27,Grace
10083,C008673,Refund Request,2024-11-13,James
10084,C002176,Live Chat,2024-02-29,Emma
10085,C009884,Technical Support,2025-12-29,Fatima
10086,C008485,Live Chat,2024-11-24,Sarah
10087,C006100,Email Support,2025-01-04,Michael
10088,C001550,Refund Request,2025-10-15,Priya
10089,C005945,Phone Call,2024-02-16,Michael
10090,C005434,Email Support,2025-09-07,Aisha
10091,C007118,Product Enquiry,2024-02-27,Aisha
10092,C007500,Live Chat,2025-04-07,Tom
10093,C006842,Technical Support,2024-05-25,Daniel
10094,C004880,Product Enquiry,2025-01-18,Michael
10095,C009168,Refund Request,2024-05-18,Fatima
10096,C000016,Live Chat,2026-03-30,Priya
10097,C003035,In-Store Visit,2024-08-15,Daniel
10098,C007696,Product Enquiry,2024-09-19,Michael
10099,C001691,Refund Request,2025-07-01,Liam
10100,C006561,Live Chat,2025-11-17,James
10101,C003374,Product Enquiry,2024-12-19,Liam
10102,C009892,In-Store Visit,2025-06-07,Fatima
10103,C009773,In-Store Visit,2024-01-12,Emma
10104,C009115,Refund Request,2025-05-12,Charlotte
10105,C004686,Product Enquiry,2025-07-16,Aisha
10106,C006030,Live Chat,2024-04-25,Tom
10107,C000954,Technical Support,2024-12-03,David
10108,C000878,Complaint,2024-05-21,David
10109,C002400,Technical Support,2024-11-12,Aisha
10110,C006162,Live Chat,2024-09-17,Priya
10111,C006399,Technical Support,2024-11-14,Raj
10112,C003046,Complaint,2024-11-13,James
10113,C008274,Technical Support,2025-02-20,Liam
10114,C003504,Phone Call,2025-10-23,Sophia
10115,C006414,Email Support,2024-05-29,Liam
10116,C002030,Email Support,2024-01-17,James
10117,C008991,Product Enquiry,2025-09-07,Raj
10118,C000376,Technical Support,2024-11-18,Daniel
10119,C002528,Product Enquiry,2025-04-25,James
10120,C007329,Live Chat,2025-12-29,Grace
10121,C005856,Refund Request,2025-03-10,Sarah
10122,C007936,Product Enquiry,2024-03-31,Charlotte
10123,C000381,Live Chat,2026-02-08,Sarah
10124,C006797,In-Store Visit,2025-07-22,Sophia
10125,C009163,Phone Call,2024-01-23,James
10126,C005736,Technical Support,2025-01-18,Raj
10127,C004455,Product Enquiry,2025-11-07,Liam
10128,C004918,In-Store Visit,2026-02-06,Charlotte
10129,C003497,Live Chat,2026-04-18,Tom
10130,C008997,Email Support,2025-05-20,Michael
10131,C008212,Email Support,2025-05-30,Aisha
10132,C007156,Refund Request,2024-05-16,Grace
10133,C003136,Technical Support,2026-04-22,Charlotte
10134,C004964,Technical Support,2025-11-18,Sarah
10135,C009723,Live Chat,2025-11-22,James
10136,C004023,In-Store Visit,2025-07-05,David
10137,C009933,Product Enquiry,2026-02-28,Priya
10138,C003512,Email Support,2025-09-05,Michael
10139,C005299,Email Support,2024-08-20,Emma
10140,C000739,Product Enquiry,2025-03-11,Aisha
10141,C009966,Complaint,2025-02-16,Fatima
10142,C003643,In-Store Visit,2024-12-26,Priya
10143,C004115,Product Enquiry,2025-05-27,Michael
10144,C001837,Complaint,2024-06-07,Sophia
10145,C005828,Product Enquiry,2024-02-20,Daniel
10146,C003853,Technical Support,2024-04-08,David
10147,C008538,Email Support,2024-11-21,Priya
10148,C005085,Product Enquiry,2025-03-27,Aisha
10149,C006999,Email Support,2025-04-10,Liam
10150,C000961,Live Chat,2026-01-10,Aisha
10151,C004253,Technical Support,2025-03-05,Tom
10152,C007051,Phone Call,2024-05-07,Aisha
10153,C001329,Complaint,2024-10-02,Sarah
10154,C005539,Email Support,2025-01-04,Raj
10155,C009414,Product Enquiry,2025-05-01,Priya
10156,C009032,Product Enquiry,2026-02-19,Raj
10157,C001150,Email Support,2024-03-06,Charlotte
10158,C004960,Phone Call,2025-05-02,Grace
10159,C009867,Live Chat,2024-11-29,Emma
10160,C006109,Complaint,2026-04-24,Aisha
10161,C006572,Email Support,2024-06-04,Daniel
10162,C003661,Refund Request,2025-05-05,Raj
10163,C000006,Email Support,2024-09-16,Liam
10164,C005550,Technical Support,2024-10-26,Charlotte
10165,C008498,Email Support,2024-06-13,Fatima
10166,C000511,Phone Call,2024-10-13,Daniel
10167,C004822,Refund Request,2025-12-24,Sarah
10168,C008880,Phone Call,2025-08-05,Grace
10169,C000898,Product Enquiry,2024-05-20,Liam
10170,C004837,Phone Call,2024-10-21,Fatima
10171,C006573,Refund Request,2024-02-26,Fatima
10172,C005837,Refund Request,2024-07-06,Liam
10173,C001555,Live Chat,2025-10-01,Grace
10174,C007177,Phone Call,2026-02-18,Aisha
10175,C008069,Phone Call,2026-01-20,David
10176,C008787,Email Support,2025-04-28,Liam
10177,C002419,Live Chat,2024-09-10,Charlotte
10178,C009151,Refund Request,2024-01-27,Tom
10179,C001662,Product Enquiry,2024-05-10,Michael
10180,C009683,Live Chat,2024-11-18,Daniel
10181,C002302,Phone Call,2024-10-29,James
10182,C009446,Refund Request,2024-09-10,Michael
10183,C000690,In-Store Visit,2024-03-05,Sophia
10184,C000855,Live Chat,2026-01-12,Daniel
10185,C001197,Technical Support,2026-02-09,Priya
10186,C008555,Refund Request,2025-08-21,Michael
10187,C007356,In-Store Visit,2026-04-20,David
10188,C006368,Product Enquiry,2024-06-14,Sarah
10189,C002971,Product Enquiry,2024-07-22,Raj
10190,C000538,Live Chat,2024-04-02,Aisha
10191,C009698,Refund Request,2024-04-24,Aisha
10192,C005211,Technical Support,2024-05-24,Michael
10193,C001805,Phone Call,2026-05-11,Aisha
10194,C000788,Phone Call,2026-04-22,Sarah
10195,C001990,Complaint,2024-12-23,Daniel
10196,C009973,Live Chat,2024-10-30,David
10197,C002984,Refund Request,2025-07-08,Liam
10198,C008323,Technical Support,2024-07-29,David
10199,C007032,Complaint,2024-12-09,Sarah
10200,C004662,Refund Request,2025-10-30,Grace
10201,C008273,Phone Call,2024-02-01,Fatima
10202,C009547,Product Enquiry,2024-06-16,Liam
10203,C006629,Email Support,2025-03-23,Priya
10204,C000506,Refund Request,2024-09-10,Sarah
10205,C001067,Complaint,2024-03-17,Daniel
10206,C003558,Product Enquiry,2024-01-10,Grace
10207,C002007,Product Enquiry,2025-03-01,Charlotte
10208,C001692,Email Support,2025-01-28,James
10209,C006670,Email Support,2026-04-20,Raj
10210,C001235,Technical Support,2024-06-07,James
10211,C000625,Live Chat,2025-02-28,Aisha
10212,C009240,Refund Request,2025-02-13,James
10213,C009274,Refund Request,2024-02-16,Daniel
10214,C006619,Email Support,2025-05-31,Daniel
10215,C008217,Email Support,2025-10-05,Daniel
10216,C002158,Technical Support,2025-02-11,Priya
10217,C006527,Product Enquiry,2024-12-08,Sophia
10218,C008952,Refund Request,2024-03-04,Tom
10219,C004226,Complaint,2025-03-01,Sarah
10220,C004998,Complaint,2024-01-25,James
10221,C005884,Technical Support,2025-11-19,Fatima
10222,C007063,Complaint,2025-05-06,Daniel
10223,C003122,In-Store Visit,2025-12-06,Aisha
10224,C006399,Phone Call,2025-06-20,Emma
10225,C000736,Phone Call,2025-08-30,Daniel
10226,C004681,Technical Support,2024-08-03,Grace
10227,C006568,Phone Call,2025-12-30,James
10228,C006150,Refund Request,2024-01-23,Michael
10229,C006348,Complaint,2025-11-23,Aisha
10230,C001390,Phone Call,2025-08-29,Aisha
10231,C002247,Product Enquiry,2025-11-07,David
10232,C003108,In-Store Visit,2026-03-22,Michael
